"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","GCTA_total","prop_total","sub_GCTA_total","sub_prop_total","x_dist","p","pro","data_gen_model","est_model","sub_GCTA_total_var","sub_prop_total_var"
28.7631414025493,0,0,28.7631414025493,94.9789922366047,28.6940616217389,91.8743732253821,28.4170760070829,"chi",33,0.75,"main","total",7.10880187102073,1.70695990848704
44.3968819960118,0,0,44.3968819960118,117.622445328092,41.5850411082613,122.326171675398,40.982013910997,"chi",33,0.75,"main","total",5.7071481891669,2.67431459179628
26.6016558275999,0,0,26.6016558275999,72.3018726762157,27.4923749546812,71.323343348739,27.1353439023004,"chi",33,0.75,"main","total",5.00059969296942,1.40584604409484
30.9509037178422,0,0,30.9509037178422,92.8308263978636,31.1551431545849,94.7482349912251,31.2926891718894,"chi",33,0.75,"main","total",6.07030072057688,1.85438315389623
25.5536964072032,0,0,25.5536964072032,80.7016677006996,25.634906606133,81.9611322602826,25.7398176491093,"chi",33,0.75,"main","total",6.20467181881236,1.70697446607547
28.6488755643524,0,0,28.6488755643524,72.3161895422562,24.5466655923258,73.0961991558963,24.7548591036474,"chi",33,0.75,"main","total",5.13546878818742,1.62206991563739
37.902356655406,0,0,37.902356655406,112.018534396251,38.4854492490223,118.754301607993,38.1576915969823,"chi",33,0.75,"main","total",5.64354238285645,1.80764146047697
36.3247090756904,0,0,36.3247090756904,94.2281820149052,36.9474247683521,97.2588482548762,36.8690155711016,"chi",33,0.75,"main","total",5.65284467492148,2.19740386400683
29.4372255683144,0,0,29.4372255683144,63.8733337592301,29.9233594778855,65.6465928537048,30.6140121412318,"chi",33,0.75,"main","total",4.81751342112337,1.75352880998628
21.3287233064493,0,0,21.3287233064493,69.9469277826199,19.3727195202737,70.5645024947945,19.2008213965898,"chi",33,0.75,"main","total",4.91111976270261,1.39040784835756
43.7951698333036,0,0,43.7951698333036,126.950433750055,45.4760136332037,132.250954241804,45.1261232960835,"chi",33,0.75,"main","total",7.02722197798323,2.31521611624557
45.6399897597625,0,0,45.6399897597625,118.532198620668,44.8596221737108,126.259314640409,44.5042780554657,"chi",33,0.75,"main","total",7.3191411311915,2.58489989573635
25.6885582328065,0,0,25.6885582328065,75.9875718139997,27.4755972814094,75.2092566899829,27.032495383543,"chi",33,0.75,"main","total",4.51138938615866,1.91323067506832
52.9889271782999,0,0,52.9889271782999,122.878424287087,55.6570084372656,127.625178478789,54.2774689327802,"chi",33,0.75,"main","total",7.05676295587814,3.42845039148227
30.2942514077681,0,0,30.2942514077681,85.2234121820111,29.7242305426884,84.3036488278771,29.7000742849897,"chi",33,0.75,"main","total",6.73588528650535,1.88306465930733
48.7867441698898,0,0,48.7867441698898,92.2640950992197,47.8087656128894,95.1943174880361,46.4906122454017,"chi",33,0.75,"main","total",4.64591171990597,2.30769759545296
44.6787435300131,0,0,44.6787435300131,99.2101456699007,44.5964049967094,105.857479695379,43.9494724206352,"chi",33,0.75,"main","total",4.88239719346079,2.69331457830776
66.8939174629024,0,0,66.8939174629024,96.9197755014119,62.9958578614099,100.48179618448,61.0133461685095,"chi",33,0.75,"main","total",5.62200878779771,2.97393971418606
35.1903815057715,0,0,35.1903815057715,102.154310018875,36.8946104070229,106.190653831707,36.5356223716776,"chi",33,0.75,"main","total",4.92259663949865,1.9317957213576
48.3569662995589,0,0,48.3569662995589,112.410916094925,49.4964683271135,116.520776062666,48.4237681838714,"chi",33,0.75,"main","total",5.70613379196879,3.39466078833134
28.9823020590306,0,0,28.9823020590306,106.051870103024,30.5427620495962,108.607569437658,30.7367640984972,"chi",33,0.75,"main","total",6.49371656321054,1.67453878886396
43.7239509191933,0,0,43.7239509191933,109.624145267001,45.2601504481623,113.765595485907,44.9328291821581,"chi",33,0.75,"main","total",5.56833092678781,2.29280038172466
36.7674338745621,0,0,36.7674338745621,88.6233231943385,36.6885594073059,89.1150703833574,35.744098963072,"chi",33,0.75,"main","total",5.21081748254826,1.95976735307256
80.6116296097639,0,0,80.6116296097639,88.863644273137,77.6997053797796,92.5584872040766,76.0165636908934,"chi",33,0.75,"main","total",4.23748133730089,4.84850126374144
29.253567385323,0,0,29.253567385323,84.5136249924028,29.2271007726526,85.5995157392591,29.2714834486804,"chi",33,0.75,"main","total",5.64989222170963,1.44586729776445
35.0091780309226,0,0,35.0091780309226,57.9071577009136,33.4278815271757,58.3029960534608,32.97791268598,"chi",33,0.75,"main","total",4.79571830544513,1.93829146332042
85.0594645294763,0,0,85.0594645294763,90.8089885691486,82.5265179229381,98.1836978317433,79.6326904172045,"chi",33,0.75,"main","total",4.46548732702473,4.67483963845877
33.6346863930858,0,0,33.6346863930858,66.537814422367,33.4264323872329,70.2801069910909,32.924507785661,"chi",33,0.75,"main","total",4.31136096642984,2.17089716919168
33.4661478017531,0,0,33.4661478017531,67.7712151723996,33.174103095642,70.2521019909322,33.0298902440641,"chi",33,0.75,"main","total",3.34000401009556,2.14882930253009
52.4165083265113,0,0,52.4165083265113,116.827308815591,52.1533952206412,122.846040150541,51.2721664036648,"chi",33,0.75,"main","total",5.03782406857387,2.96667232162454
36.1102985519369,0,0,36.1102985519369,101.831329864968,36.5829133144537,103.953715039886,36.3033297917456,"chi",33,0.75,"main","total",5.57368804244954,1.70136434613933
27.0806561537971,0,0,27.0806561537971,68.4964164171174,24.0648284996516,68.7543270981251,23.7097880864429,"chi",33,0.75,"main","total",5.25096844818033,1.55691036687326
20.1825395985495,0,0,20.1825395985495,102.635084501851,20.2398324006586,104.835048004498,20.3367257818306,"chi",33,0.75,"main","total",7.35791740856069,1.44252387676942
