"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","EigenPrism_main","EigenPrism_CI","sub_EigenPrism_main","sub_EigenPrism_CI","sub_EigenPrism_main.1","sub_EigenPrism_CI.1","sub_sub_EigenPrism_main","sub_sub_EigenPrism_CI","sub_EigenPrism_main.2","sub_EigenPrism_CI.2","sub_sub_EigenPrism_main.1","sub_sub_EigenPrism_CI.1","sub_sub_EigenPrism_main.2","sub_sub_EigenPrism_CI.2","sub_sub_sub_EigenPrism_main","sub_sub_sub_EigenPrism_CI","sub_EigenPrism_main.3","sub_EigenPrism_CI.3","sub_sub_EigenPrism_main.3","sub_sub_EigenPrism_CI.3","sub_sub_EigenPrism_main.4","sub_sub_EigenPrism_CI.4","sub_sub_sub_EigenPrism_main.1","sub_sub_sub_EigenPrism_CI.1","sub_sub_EigenPrism_main.5","sub_sub_EigenPrism_CI.5","sub_sub_sub_EigenPrism_main.2","sub_sub_sub_EigenPrism_CI.2","sub_sub_sub_EigenPrism_main.3","sub_sub_sub_EigenPrism_CI.3","sub_sub_sub_sub_EigenPrism_main","sub_sub_sub_sub_EigenPrism_CI","GCTA_rr_main","sub_GCTA_rr_main","sub_GCTA_rr_main.1","sub_sub_GCTA_rr_main","sub_GCTA_rr_main.2","sub_sub_GCTA_rr_main.1","sub_sub_GCTA_rr_main.2","sub_sub_sub_GCTA_rr_main","sub_GCTA_rr_main.3","sub_sub_GCTA_rr_main.3","sub_sub_GCTA_rr_main.4","sub_sub_sub_GCTA_rr_main.1","sub_sub_GCTA_rr_main.5","sub_sub_sub_GCTA_rr_main.2","sub_sub_sub_GCTA_rr_main.3","sub_sub_sub_sub_GCTA_rr_main","x_dist","structure","p","n","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","combine","d","bs","n_sub","rho_e","emp_n","i"
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.98167983228761,15.2605922743895,9.98167983228761,15.2605922743895,9.98167983228761,15.2605922743895,9.98167983228761,15.2605922743895,9.98167983228761,15.2605922743895,9.98167983228761,15.2605922743895,9.98167983228761,15.2605922743895,9.98167983228761,15.2605922743895,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.28493041541507,9.28493041541507,9.28493041541507,9.28493041541507,9.28493041541507,9.28493041541507,9.28493041541507,9.28493041541507,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0242046176324,15.2867565134532,10.0242046176324,15.2867565134532,10.0242046176324,15.2867565134532,10.0242046176324,15.2867565134532,10.0242046176324,15.2867565134532,10.0242046176324,15.2867565134532,10.0242046176324,15.2867565134532,10.0242046176324,15.2867565134532,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.18486738820155,9.18486738820155,9.18486738820155,9.18486738820155,9.18486738820155,9.18486738820155,9.18486738820155,9.18486738820155,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.66182305669819,14.8678911505717,9.66182305669819,14.8678911505717,9.66182305669819,14.8678911505717,9.66182305669819,14.8678911505717,9.66182305669819,14.8678911505717,9.66182305669819,14.8678911505717,9.66182305669819,14.8678911505717,9.66182305669819,14.8678911505717,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,8.90825672979644,8.90825672979644,8.90825672979644,8.90825672979644,8.90825672979644,8.90825672979644,8.90825672979644,8.90825672979644,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,11.8269416575959,15.2705201114164,11.8269416575959,15.2705201114164,11.8269416575959,15.2705201114164,11.8269416575959,15.2705201114164,11.8269416575959,15.2705201114164,11.8269416575959,15.2705201114164,11.8269416575959,15.2705201114164,11.8269416575959,15.2705201114164,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,11.6731909607597,11.6731909607597,11.6731909607597,11.6731909607597,11.6731909607597,11.6731909607597,11.6731909607597,11.6731909607597,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.75453417572834,15.0475050466074,9.75453417572834,15.0475050466074,9.75453417572834,15.0475050466074,9.75453417572834,15.0475050466074,9.75453417572834,15.0475050466074,9.75453417572834,15.0475050466074,9.75453417572834,15.0475050466074,9.75453417572834,15.0475050466074,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,8.94325681965977,8.94325681965977,8.94325681965977,8.94325681965977,8.94325681965977,8.94325681965977,8.94325681965977,8.94325681965977,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,8.67017074746892,14.731437137836,8.67017074746892,14.731437137836,8.67017074746892,14.731437137836,8.67017074746892,14.731437137836,8.67017074746892,14.731437137836,8.67017074746892,14.731437137836,8.67017074746892,14.731437137836,8.67017074746892,14.731437137836,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,7.77035532315524,7.77035532315524,7.77035532315524,7.77035532315524,7.77035532315524,7.77035532315524,7.77035532315524,7.77035532315524,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.17040755461151,15.0613968023477,9.17040755461151,15.0613968023477,9.17040755461151,15.0613968023477,9.17040755461151,15.0613968023477,9.17040755461151,15.0613968023477,9.17040755461151,15.0613968023477,9.17040755461151,15.0613968023477,9.17040755461151,15.0613968023477,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,8.22553705727017,8.22553705727017,8.22553705727017,8.22553705727017,8.22553705727017,8.22553705727017,8.22553705727017,8.22553705727017,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.8652211778784,15.3370421078267,10.8652211778784,15.3370421078267,10.8652211778784,15.3370421078267,10.8652211778784,15.3370421078267,10.8652211778784,15.3370421078267,10.8652211778784,15.3370421078267,10.8652211778784,15.3370421078267,10.8652211778784,15.3370421078267,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,10.2299197144576,10.2299197144576,10.2299197144576,10.2299197144576,10.2299197144576,10.2299197144576,10.2299197144576,10.2299197144576,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.082226493935,15.2933300371702,10.082226493935,15.2933300371702,10.082226493935,15.2933300371702,10.082226493935,15.2933300371702,10.082226493935,15.2933300371702,10.082226493935,15.2933300371702,10.082226493935,15.2933300371702,10.082226493935,15.2933300371702,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.11819487488477,9.11819487488477,9.11819487488477,9.11819487488477,9.11819487488477,9.11819487488477,9.11819487488477,9.11819487488477,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.9520999684375,15.2093423730546,9.9520999684375,15.2093423730546,9.9520999684375,15.2093423730546,9.9520999684375,15.2093423730546,9.9520999684375,15.2093423730546,9.9520999684375,15.2093423730546,9.9520999684375,15.2093423730546,9.9520999684375,15.2093423730546,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.07475088908526,9.07475088908526,9.07475088908526,9.07475088908526,9.07475088908526,9.07475088908526,9.07475088908526,9.07475088908526,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.12882948243685,14.245438041185,9.12882948243685,14.245438041185,9.12882948243685,14.245438041185,9.12882948243685,14.245438041185,9.12882948243685,14.245438041185,9.12882948243685,14.245438041185,9.12882948243685,14.245438041185,9.12882948243685,14.245438041185,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,8.2454614247831,8.2454614247831,8.2454614247831,8.2454614247831,8.2454614247831,8.2454614247831,8.2454614247831,8.2454614247831,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
8,0,0,0,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,10.0158446355664,14.7367836597021,9.67233457159486,14.9984479581165,9.67233457159486,14.9984479581165,9.67233457159486,14.9984479581165,9.67233457159486,14.9984479581165,9.67233457159486,14.9984479581165,9.67233457159486,14.9984479581165,9.67233457159486,14.9984479581165,9.67233457159486,14.9984479581165,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,9.20106107336259,8.79134338575588,8.79134338575588,8.79134338575588,8.79134338575588,8.79134338575588,8.79134338575588,8.79134338575588,8.79134338575588,"normal","I",100,50,0.5,0,0,0,FALSE,FALSE,1,"leave-1",50,0.5,1e+05,4
