"var_main_effect","var_inter_effect","cov_main_inter_effect","var_total_effect","h_EigenPrism_total","h_EigenPrism_CI1","h_EigenPrism_CI2","sub_h_EigenPrism_total","sub_h_EigenPrism_CI1","sub_h_EigenPrism_CI2","sub_h_EigenPrism_total.1","sub_h_EigenPrism_CI1.1","sub_h_EigenPrism_CI2.1","sub_sub_h_EigenPrism_total","sub_sub_h_EigenPrism_CI1","sub_sub_h_EigenPrism_CI2","h_GCTA_total","h_GCTA_inter","sub_h_GCTA_total","sub_h_GCTA_inter","sub_h_GCTA_total.1","sub_h_GCTA_inter.1","sub_sub_h_GCTA_total","sub_sub_h_GCTA_inter","x_dist","structure","p","n","data_name","main_fixed_var","main_random_var","inter_fixed_var","inter_random_var","decor","interact","combine","pro","bs","n_sub","rho_e","emp_n","inter_std","i"
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.6179702144362,1.16281557619058,2.07312485268182,1.6179702144362,1.16281557619058,2.07312485268182,1.5377045014135,0,1.5377045014135,0,1.47885900669913,0,1.47885900669913,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.61940760563001,1.16411829831029,2.07469691294973,1.61940760563001,1.16411829831029,2.07469691294973,1.5377045014135,0,1.5377045014135,0,1.51896420009659,0,1.51896420009659,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.57835016275244,1.12323708127478,2.0334632442301,1.57835016275244,1.12323708127478,2.0334632442301,1.5377045014135,0,1.5377045014135,0,1.45228612920098,0,1.45228612920098,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.6177575864106,1.16269564896438,2.07281952385682,1.6177575864106,1.16269564896438,2.07281952385682,1.5377045014135,0,1.5377045014135,0,1.47877926322492,0,1.47877926322492,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.6196240201323,1.16437894719138,2.07486909307322,1.6196240201323,1.16437894719138,2.07486909307322,1.5377045014135,0,1.5377045014135,0,1.48292724372043,0,1.48292724372043,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.66031201443285,1.20527271678633,2.11535131207936,1.66031201443285,1.20527271678633,2.11535131207936,1.5377045014135,0,1.5377045014135,0,1.52961443965251,0,1.52961443965251,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.62202750907209,1.16666506985685,2.07738994828733,1.62202750907209,1.16666506985685,2.07738994828733,1.5377045014135,0,1.5377045014135,0,1.48841554422712,0,1.48841554422712,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.6417122107267,1.1865831127586,2.09684130869479,1.6417122107267,1.1865831127586,2.09684130869479,1.5377045014135,0,1.5377045014135,0,1.50846958205097,0,1.50846958205097,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.64812012250072,1.19263033320023,2.10360991180121,1.64812012250072,1.19263033320023,2.10360991180121,1.5377045014135,0,1.5377045014135,0,1.5262611725846,0,1.5262611725846,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.6338675109937,1.17769387977616,2.09004114221124,1.6338675109937,1.17769387977616,2.09004114221124,1.5377045014135,0,1.5377045014135,0,1.510527681262,0,1.510527681262,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.60165684376548,1.146201481967,2.05711220556396,1.60165684376548,1.146201481967,2.05711220556396,1.5377045014135,0,1.5377045014135,0,1.46922454620398,0,1.46922454620398,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.65290283821628,1.19504954963265,2.1107561267999,1.65290283821628,1.19504954963265,2.1107561267999,1.5377045014135,0,1.5377045014135,0,1.38288521109284,0,1.38288521109284,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.61368234437123,1.15854411545271,2.06882057328975,1.61368234437123,1.15854411545271,2.06882057328975,1.5377045014135,0,1.5377045014135,0,1.4756430931579,0,1.4756430931579,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.64633706547524,1.19123696632013,2.10143716463036,1.64633706547524,1.19123696632013,2.10143716463036,1.5377045014135,0,1.5377045014135,0,1.55329108948245,0,1.55329108948245,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.62269070673212,1.16755152710167,2.07782988636256,1.62269070673212,1.16755152710167,2.07782988636256,1.5377045014135,0,1.5377045014135,0,1.53034492217579,0,1.53034492217579,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.61802697047484,1.16293244531976,2.07312149562992,1.61802697047484,1.16293244531976,2.07312149562992,1.5377045014135,0,1.5377045014135,0,1.47948717444396,0,1.47948717444396,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.73799698941902,1.28260165965718,2.19339231918085,1.73799698941902,1.28260165965718,2.19339231918085,1.5377045014135,0,1.5377045014135,0,1.58542815865507,0,1.58542815865507,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.69438932997716,1.23402797956423,2.15475068039009,1.69438932997716,1.23402797956423,2.15475068039009,1.5377045014135,0,1.5377045014135,0,1.54355124626293,0,1.54355124626293,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.60320803266232,1.14807713697404,2.0583389283506,1.60320803266232,1.14807713697404,2.0583389283506,1.5377045014135,0,1.5377045014135,0,1.47548171711891,0,1.47548171711891,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.58850465787324,1.1333816867609,2.04362762898558,1.58850465787324,1.1333816867609,2.04362762898558,1.5377045014135,0,1.5377045014135,0,1.44696390514722,0,1.44696390514722,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.62243725030667,1.16746700140134,2.07740749921199,1.62243725030667,1.16746700140134,2.07740749921199,1.5377045014135,0,1.5377045014135,0,1.48736717646418,0,1.48736717646418,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.62014243954029,1.16518051778668,2.07510436129389,1.62014243954029,1.16518051778668,2.07510436129389,1.5377045014135,0,1.5377045014135,0,1.49462706360734,0,1.49462706360734,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.66644035361115,1.21133301368457,2.12154769353772,1.66644035361115,1.21133301368457,2.12154769353772,1.5377045014135,0,1.5377045014135,0,1.52918489648335,0,1.52918489648335,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.6256680092562,1.17050178228125,2.08083423623115,1.6256680092562,1.17050178228125,2.08083423623115,1.5377045014135,0,1.5377045014135,0,1.54657359709351,0,1.54657359709351,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.60998356719205,1.15477564266837,2.06519149171573,1.60998356719205,1.15477564266837,2.06519149171573,1.5377045014135,0,1.5377045014135,0,1.47487880682491,0,1.47487880682491,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.60495549186254,1.14913063834206,2.06078034538302,1.60495549186254,1.14913063834206,2.06078034538302,1.5377045014135,0,1.5377045014135,0,1.47654400209481,0,1.47654400209481,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.61102099758413,1.1558984604093,2.06614353475896,1.61102099758413,1.1558984604093,2.06614353475896,1.5377045014135,0,1.5377045014135,0,1.47461052659324,0,1.47461052659324,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.57552335071723,1.11999736869806,2.0310493327364,1.57552335071723,1.11999736869806,2.0310493327364,1.5377045014135,0,1.5377045014135,0,1.44172216977979,0,1.44172216977979,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.62046724194676,1.16494596474026,2.07598851915325,1.62046724194676,1.16494596474026,2.07598851915325,1.5377045014135,0,1.5377045014135,0,1.51433139159321,0,1.51433139159321,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.62800399127951,1.17256146107664,2.08344652148237,1.62800399127951,1.17256146107664,2.08344652148237,1.5377045014135,0,1.5377045014135,0,1.49097156220505,0,1.49097156220505,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.59699784396509,1.14186093803292,2.05213474989727,1.59699784396509,1.14186093803292,2.05213474989727,1.5377045014135,0,1.5377045014135,0,1.45145429963797,0,1.45145429963797,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.64148332632244,1.18494067247488,2.09802598017,1.64148332632244,1.18494067247488,2.09802598017,1.5377045014135,0,1.5377045014135,0,1.5032758868121,0,1.5032758868121,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.62317398642966,1.16811302018591,2.07823495267342,1.62317398642966,1.16811302018591,2.07823495267342,1.5377045014135,0,1.5377045014135,0,1.48546715336586,0,1.48546715336586,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.58745317569772,1.1323545666055,2.04255178478994,1.58745317569772,1.1323545666055,2.04255178478994,1.5377045014135,0,1.5377045014135,0,1.4671542070486,0,1.4671542070486,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.58220705870523,1.12708433733793,2.03732978007252,1.58220705870523,1.12708433733793,2.03732978007252,1.5377045014135,0,1.5377045014135,0,1.45018901088038,0,1.45018901088038,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.61661087948223,1.16142528311392,2.07179647585054,1.61661087948223,1.16142528311392,2.07179647585054,1.5377045014135,0,1.5377045014135,0,1.54658344732327,0,1.54658344732327,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.68225455063897,1.22714103570007,2.13736806557788,1.68225455063897,1.22714103570007,2.13736806557788,1.5377045014135,0,1.5377045014135,0,1.56695759738104,0,1.56695759738104,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.66322306703261,1.20799414461445,2.11845198945078,1.66322306703261,1.20799414461445,2.11845198945078,1.5377045014135,0,1.5377045014135,0,1.56037016628728,0,1.56037016628728,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.61024821434383,1.15508790831268,2.06540852037498,1.61024821434383,1.15508790831268,2.06540852037498,1.5377045014135,0,1.5377045014135,0,1.473302551499,0,1.473302551499,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.6222021960172,1.16707869780748,2.07732569422691,1.6222021960172,1.16707869780748,2.07732569422691,1.5377045014135,0,1.5377045014135,0,1.48113503600718,0,1.48113503600718,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.63662469101681,1.17655534540167,2.09669403663194,1.63662469101681,1.17655534540167,2.09669403663194,1.5377045014135,0,1.5377045014135,0,1.4960297381719,0,1.4960297381719,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.64154912169474,1.18628030712419,2.09681793626529,1.64154912169474,1.18628030712419,2.09681793626529,1.5377045014135,0,1.5377045014135,0,1.51802736782083,0,1.51802736782083,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.61537816209655,1.16026748950941,2.07048883468369,1.61537816209655,1.16026748950941,2.07048883468369,1.5377045014135,0,1.5377045014135,0,1.4860542073231,0,1.4860542073231,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.57614169680864,1.12093479510402,2.03134859851326,1.57614169680864,1.12093479510402,2.03134859851326,1.5377045014135,0,1.5377045014135,0,1.45138789514087,0,1.45138789514087,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.66468327818576,1.20955087584936,2.11981568052216,1.66468327818576,1.20955087584936,2.11981568052216,1.5377045014135,0,1.5377045014135,0,1.52951217417596,0,1.52951217417596,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.6163149869743,1.16134965525087,2.07128031869773,1.6163149869743,1.16134965525087,2.07128031869773,1.5377045014135,0,1.5377045014135,0,1.5341826509445,0,1.5341826509445,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.61419888349489,1.15912201138369,2.06927575560608,1.61419888349489,1.15912201138369,2.06927575560608,1.5377045014135,0,1.5377045014135,0,1.49280059117558,0,1.49280059117558,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.6118186889187,1.15665912227341,2.06697825556398,1.6118186889187,1.15665912227341,2.06697825556398,1.5377045014135,0,1.5377045014135,0,1.52567586664086,0,1.52567586664086,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.65180694047182,1.19590062149978,2.10771325944386,1.65180694047182,1.19590062149978,2.10771325944386,1.5377045014135,0,1.5377045014135,0,1.51008586444164,0,1.51008586444164,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.63370789559738,1.17860764332392,2.08880814787083,1.63370789559738,1.17860764332392,2.08880814787083,1.5377045014135,0,1.5377045014135,0,1.50998288087994,0,1.50998288087994,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.6095458500981,1.15438720879168,2.06470449140452,1.6095458500981,1.15438720879168,2.06470449140452,1.5377045014135,0,1.5377045014135,0,1.47226516734526,0,1.47226516734526,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.50836580096511,1.05238978696289,1.96434181496733,1.50836580096511,1.05238978696289,1.96434181496733,1.5377045014135,0,1.5377045014135,0,1.38249075916211,0,1.38249075916211,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.62081855278987,1.16567284506555,2.0759642605142,1.62081855278987,1.16567284506555,2.0759642605142,1.5377045014135,0,1.5377045014135,0,1.48913588297526,0,1.48913588297526,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.58892288025738,1.13359724044012,2.04424852007465,1.58892288025738,1.13359724044012,2.04424852007465,1.5377045014135,0,1.5377045014135,0,1.50649685091907,0,1.50649685091907,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.63674193817517,1.18165417786735,2.09182969848298,1.63674193817517,1.18165417786735,2.09182969848298,1.5377045014135,0,1.5377045014135,0,1.50019469623868,0,1.50019469623868,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.64557704453927,1.19049839383385,2.10065569524469,1.64557704453927,1.19049839383385,2.10065569524469,1.5377045014135,0,1.5377045014135,0,1.5156799069614,0,1.5156799069614,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.61523985352194,1.16011241253795,2.07036729450594,1.61523985352194,1.16011241253795,2.07036729450594,1.5377045014135,0,1.5377045014135,0,1.49954772454301,0,1.49954772454301,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.64670111941801,1.19143128914754,2.10197094968848,1.64670111941801,1.19143128914754,2.10197094968848,1.5377045014135,0,1.5377045014135,0,1.53882409614422,0,1.53882409614422,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.60714635968338,1.15183402953655,2.06245868983021,1.60714635968338,1.15183402953655,2.06245868983021,1.5377045014135,0,1.5377045014135,0,1.47091174161327,0,1.47091174161327,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.62415074687022,1.16883852912158,2.07946296461886,1.62415074687022,1.16883852912158,2.07946296461886,1.5377045014135,0,1.5377045014135,0,1.4979495391371,0,1.4979495391371,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.61644832888321,1.16132975825988,2.07156689950654,1.61644832888321,1.16132975825988,2.07156689950654,1.5377045014135,0,1.5377045014135,0,1.47738909392777,0,1.47738909392777,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
8,2,0.621633104446795,11.2432662088936,1.62340584024065,1.1688873224344,2.07792435804689,1.62340584024065,1.1688873224344,2.07792435804689,1.58070279654423,1.12520013065212,2.03620546243633,1.58070279654423,1.12520013065212,2.03620546243633,1.5377045014135,0,1.5377045014135,0,1.47740335720954,0,1.47740335720954,0,"1999","un",21,150,"1999",0.5,0,0.1,0,FALSE,0,TRUE,101,"leave-1",150,0.5,4873,FALSE,2
